Age,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Fat_Percentage,Water_Intake_liters,Workout_Frequency_(days/week),Experience_Level,BMI,BMI_fixed,Duration_Category,Intensity,HRR,Hydration_Ratio,BPM_Efficiency,Gender_Male,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,Workout_Type_\nStrength,Workout_Type_\tCardio,Workout_Type_\tYoga,cluster,cluster_label
28.0,45.0,1.8,187.0,162.0,74.0,1.82,1395.0,23.2,2.7,4.0,3.0,12.32,13.888888888888888,Long,766.4835164835165,113.0,0.060000000000000005,0.8663101604278075,False,False,True,False,False,False,False,-1,Active
18.0,78.5,1.81,190.0,127.0,74.0,1.38,466.0,29.9,1.7,4.0,3.0,15.7,23.961417539147156,Medium,337.6811594202899,116.0,0.02165605095541401,0.6684210526315789,False,False,False,True,False,False,False,0,Active
50.0,49.4,1.91,188.0,131.0,74.0,1.11,963.0,17.6,2.7,2.0,1.0,17.89,13.541295468874209,Medium,867.5675675675675,114.0,0.05465587044534413,0.6968085106382979,False,False,True,False,False,False,False,-1,Active
27.0,50.3,1.66,180.0,131.0,74.0,1.12,677.0,27.6,1.8,2.0,2.0,39.72,18.253737842938015,Medium,604.4642857142857,106.0,0.03578528827037774,0.7277777777777777,False,False,False,False,False,False,False,0,Active
40.0,61.0,1.88,171.0,138.0,62.0,1.38,1180.0,24.9,2.0,2.0,3.0,12.32,17.25894069714803,Medium,855.072463768116,109.0,0.03278688524590164,0.8070175438596491,False,True,False,False,False,False,False,0,Active
59.0,79.3,1.79,198.0,162.0,74.0,1.78,933.0,25.2,2.7,4.0,2.0,16.0,24.749539652320465,Long,524.1573033707865,124.0,0.034047919293820936,0.8181818181818182,True,False,True,False,False,False,False,0,Active
57.0,40.0,1.62,190.0,123.0,57.0,1.43,1093.0,25.2,3.2,5.0,1.0,21.11,15.241579027587255,Medium,764.3356643356643,133.0,0.08,0.6473684210526316,False,False,False,True,False,False,False,-1,Active
18.0,48.6,1.95,175.0,152.0,57.0,1.87,862.0,23.1,1.6,3.0,1.0,12.32,12.781065088757398,Long,460.96256684491976,118.0,0.03292181069958848,0.8685714285714285,True,False,True,False,False,False,False,-1,Active
26.0,91.3,1.63,186.0,156.0,67.0,0.92,1091.0,22.6,2.4,,1.0,19.46,34.363355790583014,Medium,1185.8695652173913,119.0,0.02628696604600219,0.8387096774193549,True,False,False,True,False,False,False,-1,Active
50.0,102.2,1.65,198.0,157.0,64.0,1.64,1123.0,17.3,3.3,4.0,2.0,17.77,37.53902662993573,Long,684.7560975609756,134.0,0.03228962818003914,0.7929292929292929,False,False,False,True,False,False,False,0,Active
48.0,40.0,1.75,196.0,133.0,74.0,2.0,517.0,12.8,2.5,4.0,1.0,12.32,13.061224489795919,Long,258.5,122.0,0.0625,0.6785714285714286,False,False,False,False,False,False,False,-1,Active
41.0,69.6,1.63,193.0,169.0,55.0,1.46,1157.0,27.9,3.7,4.0,1.0,32.29,26.1959426399187,Medium,792.4657534246576,138.0,0.05316091954022989,0.8756476683937824,False,False,True,False,False,False,False,0,Active
23.0,56.8,1.75,183.0,149.0,74.0,1.54,926.0,25.3,2.6,2.0,,12.32,18.546938775510203,Long,601.2987012987013,109.0,0.045774647887323945,0.8142076502732241,False,False,True,False,False,False,False,0,Active
50.0,99.4,1.7,181.0,120.0,58.0,0.88,694.0,30.5,1.5,3.0,,16.45,34.39446366782008,Medium,788.6363636363636,123.0,0.015090543259557344,0.6629834254143646,False,False,False,True,False,False,False,-1,Active
18.0,51.4,1.83,195.0,141.0,54.0,0.97,1145.0,23.7,1.7,2.0,3.0,16.63,15.34832333004867,Medium,1180.4123711340208,141.0,0.033073929961089495,0.7230769230769231,True,True,False,False,False,False,False,-1,Active
22.0,96.9,1.8,163.0,132.0,56.0,0.94,748.0,21.7,2.5,4.0,2.0,24.29,29.90740740740741,Medium,795.7446808510639,107.0,0.025799793601651185,0.8098159509202454,True,True,False,False,False,False,False,0,Active
26.0,64.3,1.7,192.0,140.0,65.0,1.51,1236.0,33.9,3.6,3.0,2.0,39.07,22.249134948096888,Long,818.5430463576159,127.0,0.055987558320373255,0.7291666666666666,False,False,False,True,False,False,False,1,Active
42.0,40.0,1.72,197.0,139.0,74.0,1.64,1143.0,24.0,1.5,3.0,2.0,19.15,13.520822065981614,Long,696.9512195121952,123.0,0.0375,0.7055837563451777,False,False,False,True,False,False,False,-1,Active
37.0,40.0,1.92,194.0,128.0,72.0,1.89,1753.0,10.0,3.4,5.0,1.0,15.24,10.850694444444445,Long,927.5132275132275,122.0,0.08499999999999999,0.6597938144329897,True,False,True,False,False,False,False,1,Active
30.0,85.4,1.71,188.0,169.0,74.0,1.17,744.0,21.6,3.6,4.0,2.0,20.15,29.205567525050448,Medium,635.8974358974359,114.0,0.04215456674473068,0.898936170212766,False,True,False,False,False,False,False,0,Active
33.0,72.9,1.58,178.0,153.0,57.0,0.94,1139.0,25.9,3.5,2.0,1.0,18.97,29.202050953372854,Medium,1211.7021276595744,121.0,0.04801097393689986,0.8595505617977528,False,True,False,False,False,False,False,0,Active
25.0,48.8,1.84,186.0,168.0,65.0,1.68,972.0,25.0,1.7,3.0,2.0,16.6,14.413988657844989,Long,578.5714285714286,121.0,0.034836065573770496,0.9032258064516129,False,False,True,False,False,False,False,0,Active
18.0,54.9,1.74,187.0,131.0,74.0,0.93,597.0,,3.2,3.0,3.0,18.89,18.133174791914385,Medium,641.9354838709677,113.0,0.05828779599271403,0.7005347593582888,True,True,False,False,False,False,False,-1,Active
38.0,53.6,1.7,188.0,126.0,73.0,0.97,1083.0,30.4,3.4,4.0,2.0,12.32,18.54671280276817,Medium,1116.4948453608247,115.0,0.06343283582089553,0.6702127659574468,True,False,False,True,False,False,False,-1,Active
47.0,77.9,1.76,164.0,139.0,59.0,1.29,1233.0,34.0,2.8,2.0,1.0,15.38,25.148502066115704,Medium,955.813953488372,105.0,0.035943517329910135,0.8475609756097561,True,False,False,False,False,False,False,-1,Active
35.0,68.5,1.73,175.0,142.0,58.0,1.2,840.0,19.3,2.1,2.0,3.0,12.32,22.887500417655115,Medium,700.0,117.0,0.030656934306569343,0.8114285714285714,True,False,False,False,False,False,False,0,Active
32.0,113.1,1.73,165.0,135.0,58.0,1.5,1081.0,26.2,3.3,4.0,1.0,12.32,37.78943499615757,Medium,720.6666666666666,107.0,0.029177718832891247,0.8181818181818182,False,False,False,True,False,False,False,-1,Active
27.0,53.7,1.75,167.0,137.0,74.0,2.0,788.0,13.3,2.6,3.0,,16.24,17.53469387755102,Long,394.0,93.0,0.048417132216014895,0.8203592814371258,False,False,False,True,False,False,False,0,Active
25.0,61.3,1.77,173.0,167.0,50.0,1.88,1760.0,35.0,3.1,4.0,2.0,17.69,19.566535797503906,Long,936.1702127659574,123.0,0.05057096247960849,0.9653179190751445,True,False,True,False,False,False,False,0,Active
38.0,41.1,1.67,184.0,133.0,74.0,0.63,804.0,25.6,2.8,5.0,3.0,14.26,14.736993079708846,Short,1276.1904761904761,110.0,0.0681265206812652,0.7228260869565217,True,True,False,False,False,False,False,-1,Active
36.0,78.2,1.63,191.0,169.0,74.0,2.0,1381.0,23.1,2.7,3.0,2.0,21.82,29.43279762128797,Long,690.5,117.0,0.03452685421994885,0.8848167539267016,True,False,False,False,False,False,False,0,Active
35.0,94.6,1.69,167.0,158.0,57.0,0.75,1534.0,33.1,2.0,4.0,2.0,22.21,33.122089562690384,Short,2045.3333333333333,110.0,0.021141649048625793,0.9461077844311377,True,False,False,True,False,False,False,-1,Active
28.0,68.8,1.73,198.0,169.0,66.0,1.46,1279.0,31.4,1.6,3.0,1.0,12.38,22.987737645761634,Medium,876.027397260274,132.0,0.023255813953488375,0.8535353535353535,False,False,False,True,False,False,False,-1,Active
27.0,43.4,1.71,184.0,165.0,71.0,1.24,945.0,10.0,3.6,2.0,2.0,25.15,14.842173660271538,Medium,762.0967741935484,113.0,0.08294930875576037,0.8967391304347826,False,False,True,False,False,False,False,-1,Active
40.0,40.0,1.74,173.0,164.0,72.0,1.33,1194.0,22.7,1.5,4.0,1.0,12.32,13.21178491214163,Medium,897.7443609022556,101.0,0.0375,0.9479768786127167,False,True,False,False,False,False,False,-1,Active
24.0,70.3,1.87,191.0,127.0,62.0,1.75,1285.0,23.9,1.5,2.0,3.0,14.32,20.10352026080242,Long,734.2857142857143,129.0,0.021337126600284497,0.6649214659685864,True,False,False,True,False,False,False,-1,Active
18.0,64.7,1.67,167.0,152.0,74.0,1.38,1506.0,26.0,1.7,4.0,3.0,19.63,23.1991107605149,Medium,1091.304347826087,93.0,0.026275115919629055,0.9101796407185628,True,True,False,False,False,False,False,-1,Active
59.0,61.0,1.62,191.0,162.0,74.0,1.69,499.0,14.6,1.8,3.0,3.0,21.37,23.243408017070564,Long,295.26627218934914,117.0,0.029508196721311476,0.8481675392670157,True,True,False,False,False,False,False,0,Active
37.0,44.2,1.61,168.0,164.0,73.0,1.13,1011.0,28.8,2.5,4.0,3.0,14.92,17.051811272713245,Medium,894.6902654867257,95.0,0.05656108597285067,0.9761904761904762,False,False,False,True,False,False,False,-1,Active
18.0,77.8,1.76,183.0,157.0,74.0,1.27,1086.0,24.6,3.3,3.0,1.0,16.37,25.116219008264462,Medium,855.1181102362204,109.0,0.04241645244215938,0.8579234972677595,True,True,False,False,False,False,False,0,Active
53.0,53.5,1.71,195.0,169.0,54.0,1.04,900.0,25.1,2.7,3.0,2.0,33.56,18.296227899182657,Medium,865.3846153846154,141.0,0.05046728971962617,0.8666666666666667,True,False,False,True,False,False,False,0,Active
44.0,63.7,1.62,176.0,166.0,54.0,1.16,1142.0,23.0,3.2,5.0,2.0,12.32,24.272214601432704,Medium,984.4827586206898,122.0,0.05023547880690738,0.9431818181818182,True,False,False,False,False,False,False,0,Active
28.0,64.1,1.82,170.0,120.0,57.0,1.53,686.0,16.3,2.7,2.0,,13.85,19.351527593285834,Long,448.3660130718954,113.0,0.042121684867394704,0.7058823529411765,False,False,False,True,False,False,False,0,Active
,54.5,1.67,196.0,148.0,73.0,1.21,819.0,29.4,3.1,3.0,1.0,15.16,19.54175481372584,Medium,676.8595041322315,123.0,0.05688073394495413,0.7551020408163265,False,False,True,False,False,False,False,0,Active
30.0,40.0,1.93,180.0,143.0,74.0,1.94,916.0,17.2,2.3,2.0,1.0,12.32,10.738543316599104,Long,472.16494845360825,106.0,0.057499999999999996,0.7944444444444444,False,False,False,True,False,False,False,0,Active
25.0,68.8,1.73,182.0,133.0,74.0,1.65,851.0,28.8,1.8,3.0,3.0,12.32,22.987737645761634,Long,515.7575757575758,108.0,0.02616279069767442,0.7307692307692307,False,False,False,False,True,False,False,0,Active
18.0,50.6,1.74,162.0,153.0,74.0,1.25,634.0,29.3,1.5,4.0,,17.25,16.712907913859162,Medium,507.2,88.0,0.029644268774703556,0.9444444444444444,False,False,True,False,False,False,False,-1,Active
53.0,68.9,1.6,191.0,155.0,70.0,0.89,874.0,10.2,1.6,3.0,2.0,27.19,26.914062499999996,Medium,982.0224719101124,121.0,0.023222060957910014,0.8115183246073299,False,False,False,True,False,False,False,-1,Active
25.0,100.4,1.76,173.0,169.0,58.0,0.85,1465.0,30.4,1.8,3.0,1.0,17.45,32.41219008264463,Medium,1723.5294117647059,115.0,0.01792828685258964,0.976878612716763,True,False,False,False,False,False,False,-1,Active
58.0,105.7,1.65,171.0,136.0,71.0,1.22,841.0,32.0,3.4,,3.0,13.66,38.82460973370065,Medium,689.344262295082,100.0,0.03216650898770104,0.7953216374269005,False,False,False,False,False,False,False,-1,Active
50.0,60.4,1.72,184.0,124.0,74.0,2.0,494.0,27.9,3.0,4.0,2.0,20.81,20.416441319632234,Long,247.0,110.0,0.049668874172185434,0.6739130434782609,False,False,False,False,False,False,True,-1,Active
23.0,56.2,1.58,184.0,141.0,71.0,2.0,640.0,25.2,1.5,4.0,1.0,,22.512417881749716,Long,320.0,113.0,0.02669039145907473,0.7663043478260869,True,False,False,False,False,False,False,-1,Active
18.0,42.6,1.56,180.0,169.0,62.0,1.27,1497.0,27.1,3.6,4.0,1.0,12.46,17.504930966469427,Medium,1178.740157480315,118.0,0.08450704225352113,0.9388888888888889,False,False,True,False,False,False,False,0,Active
59.0,97.4,1.57,199.0,153.0,70.0,0.73,877.0,18.1,3.3,4.0,1.0,27.67,39.514787618158955,Short,1201.3698630136987,129.0,0.03388090349075975,0.7688442211055276,False,False,False,True,False,False,False,-1,Active
21.0,46.4,2.0,198.0,135.0,74.0,1.0,497.0,29.7,1.8,2.0,1.0,23.07,11.6,Medium,497.0,124.0,0.03879310344827586,0.6818181818181818,True,False,False,False,False,False,False,2,Moderate
32.0,57.4,1.66,189.0,136.0,62.0,1.55,1068.0,24.6,3.4,2.0,2.0,,20.830309188561476,Long,689.0322580645161,127.0,0.059233449477351915,0.7195767195767195,True,True,False,False,False,False,False,1,Active
38.0,87.9,1.75,183.0,130.0,74.0,1.54,1273.0,24.2,1.6,3.0,1.0,12.32,28.702040816326534,Long,826.6233766233767,109.0,0.01820250284414107,0.7103825136612022,True,True,False,False,False,False,False,-1,Active
40.0,87.8,1.64,161.0,145.0,59.0,1.63,849.0,22.5,2.6,4.0,2.0,17.55,32.64425936942297,Long,520.8588957055215,102.0,0.029612756264236904,0.9006211180124224,True,False,False,False,False,False,False,-1,Active
20.0,65.7,1.81,189.0,165.0,55.0,1.66,733.0,35.0,3.5,4.0,2.0,25.06,20.05433289582125,Long,441.566265060241,134.0,0.0532724505327245,0.873015873015873,False,False,True,False,False,False,False,0,Active
23.0,51.4,2.0,182.0,158.0,65.0,1.07,738.0,31.7,2.6,4.0,2.0,15.31,12.85,Medium,689.7196261682243,117.0,0.05058365758754864,0.8681318681318682,False,False,True,False,False,False,False,0,Active
34.0,75.2,2.0,196.0,141.0,73.0,1.13,753.0,33.8,3.6,4.0,2.0,16.39,18.8,Medium,666.3716814159293,123.0,0.047872340425531915,0.7193877551020408,False,True,False,False,False,False,False,1,Active
34.0,77.7,1.81,187.0,149.0,54.0,1.08,842.0,33.0,3.0,2.0,3.0,12.32,23.717224748939287,Medium,779.6296296296296,133.0,0.03861003861003861,0.7967914438502673,True,False,True,False,False,False,False,-1,Active
23.0,40.0,1.89,162.0,126.0,60.0,0.74,1237.0,24.7,2.9,3.0,1.0,17.09,11.197894795778394,Short,1671.6216216216217,102.0,0.0725,0.7777777777777778,False,False,False,False,False,False,False,0,Active
43.0,80.5,1.68,190.0,135.0,58.0,1.1,1099.0,21.7,2.1,5.0,1.0,25.52,28.521825396825403,Medium,999.090909090909,132.0,0.026086956521739132,0.7105263157894737,False,False,False,True,False,False,False,-1,Active
18.0,40.0,1.78,167.0,133.0,62.0,0.86,963.0,16.9,3.7,4.0,3.0,21.42,12.624668602449185,Medium,1119.7674418604652,105.0,0.0925,0.7964071856287425,True,False,False,True,False,False,False,-1,Active
28.0,109.4,1.58,170.0,165.0,74.0,1.94,619.0,21.9,2.2,5.0,1.0,21.16,43.82310527159109,Long,319.07216494845363,96.0,0.02010968921389397,0.9705882352941176,False,True,False,False,False,False,False,-1,Active
44.0,79.5,1.73,184.0,155.0,56.0,1.57,1058.0,17.8,2.6,4.0,2.0,25.45,26.56286544822747,Long,673.8853503184713,128.0,0.03270440251572327,0.842391304347826,False,False,False,True,False,False,False,0,Active
21.0,68.5,1.61,191.0,169.0,74.0,1.18,1278.0,19.9,3.1,3.0,2.0,18.59,26.42644959685197,Medium,1083.0508474576272,117.0,0.04525547445255475,0.8848167539267016,False,False,False,True,False,False,False,0,Active
39.0,65.6,1.75,164.0,158.0,66.0,1.09,1593.0,23.7,3.1,4.0,2.0,23.89,21.420408163265304,Medium,1461.4678899082567,98.0,0.04725609756097562,0.9634146341463414,False,False,False,False,False,False,False,-1,Active
44.0,87.5,1.88,173.0,132.0,66.0,1.21,1643.0,26.9,3.1,2.0,2.0,21.72,24.75667722951562,Medium,1357.8512396694216,107.0,0.03542857142857143,0.7630057803468208,False,False,True,False,False,False,False,0,Active
56.0,54.5,1.76,196.0,148.0,74.0,1.4,659.0,32.1,2.8,4.0,2.0,27.02,17.59426652892562,Medium,470.7142857142857,122.0,0.05137614678899082,0.7551020408163265,True,True,False,False,False,False,False,0,Active
33.0,55.4,1.6,185.0,144.0,67.0,2.0,1015.0,30.6,2.7,4.0,3.0,20.82,21.640624999999996,Long,507.5,118.0,0.04873646209386282,0.7783783783783784,False,True,False,False,False,False,False,-1,Active
32.0,85.7,1.53,185.0,133.0,52.0,1.02,1108.0,24.0,3.4,3.0,3.0,14.19,36.609850912042376,Medium,1086.2745098039215,133.0,0.0396732788798133,0.7189189189189189,True,False,False,False,False,False,False,1,Active
34.0,58.2,1.7,189.0,134.0,55.0,0.73,785.0,24.0,1.6,4.0,2.0,12.46,20.138408304498274,Short,1075.3424657534247,134.0,0.027491408934707903,0.708994708994709,False,True,False,False,False,False,False,2,Moderate
30.0,72.5,1.91,189.0,142.0,58.0,1.44,976.0,28.2,3.6,2.0,2.0,26.6,19.87335873468381,Medium,677.7777777777778,131.0,0.0496551724137931,0.7513227513227513,True,False,False,False,False,False,False,1,Active
26.0,77.2,1.64,168.0,162.0,64.0,1.25,438.0,22.7,2.4,4.0,2.0,30.85,28.703152885187393,Medium,350.4,104.0,0.031088082901554404,0.9642857142857143,False,False,True,False,False,False,False,-1,Active
20.0,90.3,1.68,169.0,135.0,59.0,1.1,758.0,10.5,1.7,4.0,1.0,31.04,31.994047619047624,Medium,689.090909090909,110.0,0.018826135105204873,0.7988165680473372,True,False,False,False,False,False,False,-1,Active
42.0,95.2,1.76,178.0,158.0,56.0,1.21,770.0,25.3,2.0,2.0,3.0,16.06,30.733471074380166,Medium,636.3636363636364,122.0,0.021008403361344536,0.8876404494382022,False,False,False,False,False,False,False,0,Active
26.0,75.0,1.91,181.0,168.0,74.0,1.1,943.0,24.8,2.0,3.0,2.0,21.87,20.558646966914285,Medium,857.2727272727273,107.0,0.02666666666666667,0.9281767955801105,True,True,False,False,False,False,False,-1,Active
26.0,61.5,1.51,185.0,155.0,74.0,1.35,1079.0,31.4,3.4,4.0,2.0,21.29,26.97250120608745,Medium,799.2592592592592,111.0,0.055284552845528454,0.8378378378378378,True,False,False,False,False,False,False,-1,Active
28.0,101.9,1.5,196.0,164.0,56.0,1.87,1211.0,23.8,3.2,2.0,2.0,15.07,45.28888888888889,Long,647.5935828877004,140.0,0.03140333660451423,0.8367346938775511,False,False,False,False,False,True,False,0,Active
54.0,41.4,1.6,163.0,169.0,71.0,1.62,1385.0,10.0,1.6,5.0,3.0,20.92,16.171874999999996,Long,854.9382716049382,92.0,0.03864734299516909,1.0368098159509203,False,False,False,True,False,False,False,-1,Active
18.0,71.3,1.78,167.0,129.0,72.0,0.86,1238.0,20.6,1.5,4.0,3.0,34.18,22.50347178386567,Medium,1439.5348837209303,95.0,0.021037868162692847,0.7724550898203593,True,False,True,False,False,False,False,0,Active
42.0,46.2,1.72,167.0,130.0,69.0,1.19,945.0,24.6,2.9,2.0,3.0,19.47,15.616549486208765,Medium,794.1176470588235,98.0,0.06277056277056277,0.7784431137724551,True,True,False,False,False,False,False,-1,Active
24.0,64.0,1.83,187.0,155.0,74.0,1.79,406.0,27.7,1.5,3.0,,31.31,19.1107527844964,Long,226.81564245810054,113.0,0.0234375,0.8288770053475936,True,False,False,True,False,False,False,-1,Active
54.0,47.2,1.75,160.0,134.0,68.0,1.18,1001.0,23.9,1.9,4.0,1.0,20.0,15.412244897959184,Medium,848.3050847457628,92.0,0.04025423728813559,0.8375,True,False,False,True,False,False,False,-1,Active
53.0,95.5,1.52,164.0,169.0,52.0,1.31,1009.0,21.8,1.9,,3.0,12.32,41.33483379501385,Medium,770.2290076335878,112.0,0.019895287958115182,1.0304878048780488,True,False,False,True,False,False,False,-1,Active
33.0,40.0,1.79,194.0,162.0,60.0,1.39,1012.0,23.7,2.8,4.0,,13.81,12.484004868761899,Medium,728.0575539568346,134.0,0.06999999999999999,0.8350515463917526,False,False,False,False,False,False,False,0,Active
47.0,100.5,1.56,185.0,133.0,64.0,0.87,872.0,22.1,1.5,4.0,2.0,,41.29684418145956,Medium,1002.2988505747127,121.0,0.014925373134328358,0.7189189189189189,True,False,False,False,False,False,False,-1,Active
55.0,129.9,1.89,177.0,157.0,66.0,0.81,1154.0,15.2,2.4,4.0,2.0,20.1,36.365163349290334,Medium,1424.6913580246912,111.0,0.018475750577367205,0.8870056497175142,False,False,False,False,False,False,False,-1,Active
28.0,75.7,1.85,160.0,157.0,64.0,1.59,1179.0,29.7,1.5,3.0,2.0,37.5,22.11833455076698,Long,741.5094339622641,96.0,0.019815059445178335,0.98125,True,False,False,False,False,False,False,-1,Active
18.0,69.0,1.66,196.0,141.0,56.0,1.46,1251.0,25.7,2.4,4.0,2.0,18.23,25.039918710988534,Medium,856.8493150684932,140.0,0.034782608695652174,0.7193877551020408,False,False,False,True,False,False,False,-1,Active
19.0,72.5,1.73,184.0,135.0,71.0,1.12,1392.0,11.9,3.5,3.0,1.0,29.87,24.2239967924087,Medium,1242.8571428571427,113.0,0.04827586206896552,0.7336956521739131,True,True,False,False,False,False,False,0,Active
30.0,50.8,1.81,196.0,132.0,74.0,1.28,794.0,14.5,3.2,3.0,3.0,22.58,15.506242178199688,Medium,620.3125,122.0,0.06299212598425198,0.673469387755102,False,False,False,True,False,False,False,-1,Active
40.0,68.2,1.5,197.0,153.0,71.0,1.24,484.0,24.1,3.5,4.0,2.0,12.45,30.311111111111114,Medium,390.3225806451613,126.0,0.05131964809384164,0.7766497461928934,False,False,False,False,False,False,False,0,Active
49.0,105.0,1.63,170.0,139.0,70.0,1.53,1065.0,24.0,1.5,4.0,2.0,18.89,39.51974105160149,Long,696.0784313725491,100.0,0.014285714285714285,0.8176470588235294,False,False,False,False,False,False,False,-1,Active
57.0,129.9,1.88,162.0,148.0,56.0,1.71,1233.0,24.0,1.8,3.0,1.0,,36.75305568130376,Long,721.0526315789474,106.0,0.013856812933025403,0.9135802469135802,False,False,True,False,False,False,False,-1,Active
50.0,62.5,1.67,172.0,121.0,56.0,1.14,1415.0,20.9,2.5,5.0,2.0,28.47,22.410269281795692,Medium,1241.2280701754387,116.0,0.04,0.7034883720930233,True,False,False,False,False,False,False,0,Active
26.0,72.4,1.68,196.0,169.0,53.0,2.0,1082.0,29.8,2.5,2.0,3.0,21.68,25.651927437641728,Long,541.0,143.0,0.03453038674033149,0.8622448979591837,True,True,False,False,False,False,False,0,Active
55.0,93.1,1.82,172.0,148.0,60.0,1.22,1039.0,17.3,2.6,4.0,1.0,20.51,28.106508875739642,Medium,851.6393442622951,112.0,0.027926960257787327,0.8604651162790697,False,True,False,False,False,False,False,-1,Active
48.0,122.3,1.71,183.0,120.0,63.0,0.79,992.0,10.0,2.6,4.0,1.0,18.9,41.82483499196334,Medium,1255.6962025316454,120.0,0.02125919869174162,0.6557377049180327,False,False,False,False,False,False,False,-1,Active
29.0,70.8,1.85,160.0,142.0,52.0,1.5,1624.0,14.2,3.5,2.0,3.0,15.46,20.686632578524467,Medium,1082.6666666666667,108.0,0.04943502824858757,0.8875,False,False,False,False,False,False,True,-1,Active
